"Time";"Server";"CI";"Type";"Build";"PR";"Test"
"2.13";"ubuntu-1604-aufs-stable";"experimental";"integration";"43497";"38467";"TestServiceUpdateConfigs"
"1.75";"ubuntu-1604-aufs-stable";"experimental";"integration";"43541";"38452";"TestRenameAnonymousContainer"
"2.04";"ubuntu-1604-aufs-stable";"experimental";"integration";"43530";"38476";"TestServiceUpdateConfigs"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43531";"38477";"TestAPISwarmLeaderElection"
"5583.75";"ubuntu-1604-aufs-stable";"experimental";"integration";"43531";"38477";"Test"
"2.00";"ubuntu-1604-aufs-stable";"experimental";"integration";"43532";"38477";"TestServiceUpdateSecrets"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43535";"38480";"TestAPISwarmLeaderElection"
"5576.68";"ubuntu-1604-aufs-stable";"experimental";"integration";"43535";"38480";"Test"
"32.47";"ubuntu-1604-aufs-stable";"experimental";"integration";"43537";"38482";"TestCreateServiceSecretFileMode"
"2.08";"ubuntu-1604-aufs-stable";"experimental";"integration";"43537";"38482";"TestServiceUpdateConfigs"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43538";"38482";"TestAPISwarmLeaderElection"
"5609.60";"ubuntu-1604-aufs-stable";"experimental";"integration";"43538";"38482";"Test"
"2.05";"ubuntu-1604-aufs-stable";"experimental";"integration";"43542";"38482";"TestServiceUpdateSecrets"
"31.84";"ubuntu-1604-aufs-stable";"experimental";"integration";"43560";"38050";"TestServiceUpdateConfigs"
"1.40";"ubuntu-1604-aufs-stable";"experimental";"integration";"43557";"38138";"TestServiceWithDefaultAddressPoolInit"
"2.14";"ubuntu-1604-aufs-stable";"experimental";"integration";"43570";"38465";"TestServiceUpdateConfigs"
"31.96";"ubuntu-1604-aufs-stable";"experimental";"integration";"43567";"38474";"TestServiceUpdateLabel"
"31.93";"ubuntu-1604-aufs-stable";"experimental";"integration";"43567";"38474";"TestServiceUpdateConfigs"
"2.15";"ubuntu-1604-aufs-stable";"experimental";"integration";"43568";"38474";"TestServiceUpdateSecrets"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43569";"38474";"TestPullNonExistingImage"
"5564.58";"ubuntu-1604-aufs-stable";"experimental";"integration";"43569";"38474";"Test"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43555";"38480";"TestPullNonExistingImage"
"5679.70";"ubuntu-1604-aufs-stable";"experimental";"integration";"43555";"38480";"Test"
"2.00";"ubuntu-1604-aufs-stable";"experimental";"integration";"43556";"38480";"TestServiceUpdateConfigs"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43565";"38480";"TestAPISwarmNodeDrainPause"
"5635.26";"ubuntu-1604-aufs-stable";"experimental";"integration";"43565";"38480";"Test"
"2.04";"ubuntu-1604-aufs-stable";"experimental";"integration";"43572";"38480";"TestServiceUpdateSecrets"
"2.05";"ubuntu-1604-aufs-stable";"experimental";"integration";"43575";"38480";"TestServiceUpdateConfigs"
"2.13";"ubuntu-1604-aufs-stable";"experimental";"integration";"43564";"38482";"TestServiceUpdateSecrets"
"2.10";"ubuntu-1604-aufs-stable";"experimental";"integration";"43564";"38482";"TestServiceUpdateConfigs"
"0.09";"ubuntu-1604-aufs-stable";"experimental";"integration";"43545";"38487";"TestBuildWithEmptyDockerfile"
"0.08";"ubuntu-1604-aufs-stable";"experimental";"integration";"43545";"38487";"TestBuildWithCommentDockerfile"
"0.10";"ubuntu-1604-aufs-stable";"experimental";"integration";"43549";"38487";"TestBuildWithEmptyDockerfile"
"2.00";"ubuntu-1604-aufs-stable";"experimental";"integration";"43551";"38487";"TestServiceUpdateSecrets"
"2.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43548";"38489";"TestServiceUpdateSecrets"
"1.37";"ubuntu-1604-aufs-stable";"experimental";"integration";"43553";"38490";"TestServiceWithDefaultAddressPoolInit"
"31.87";"ubuntu-1604-aufs-stable";"experimental";"integration";"43558";"38490";"TestServiceUpdateSecrets"
"2.12";"ubuntu-1604-aufs-stable";"experimental";"integration";"43566";"38490";"TestServiceUpdateConfigs"
"2.13";"ubuntu-1604-aufs-stable";"experimental";"integration";"43571";"38490";"TestServiceUpdateSecrets"
"2.19";"ubuntu-1604-aufs-stable";"experimental";"integration";"43562";"38493";"TestServiceUpdateSecrets"
"2.06";"ubuntu-1604-aufs-stable";"experimental";"integration";"43573";"38496";"TestServiceUpdateSecrets"
"2.05";"ubuntu-1604-aufs-stable";"experimental";"integration";"43521";"38410";"TestServiceUpdateConfigs"
"2.04";"ubuntu-1604-aufs-stable";"experimental";"integration";"43522";"38410";"TestServiceUpdateConfigs"
"2.12";"ubuntu-1604-aufs-stable";"experimental";"integration";"43499";"38449";"TestServiceUpdateSecrets"
"1.97";"ubuntu-1604-aufs-stable";"experimental";"integration";"43499";"38449";"TestServiceUpdateConfigs"
"2.11";"ubuntu-1604-aufs-stable";"experimental";"integration";"43508";"38449";"TestServiceUpdateConfigs"
"2.07";"ubuntu-1604-aufs-stable";"experimental";"integration";"43523";"38449";"TestServiceUpdateConfigs"
"2.03";"ubuntu-1604-aufs-stable";"experimental";"integration";"43501";"38452";"TestServiceUpdateConfigs"
"2.10";"ubuntu-1604-aufs-stable";"experimental";"integration";"43502";"38452";"TestServiceUpdateConfigs"
"2.10";"ubuntu-1604-aufs-stable";"experimental";"integration";"43503";"38452";"TestServiceUpdateSecrets"
"2.15";"ubuntu-1604-aufs-stable";"experimental";"integration";"43504";"38452";"TestServiceUpdateConfigs"
"1.98";"ubuntu-1604-aufs-stable";"experimental";"integration";"43506";"38452";"TestServiceUpdateSecrets"
"31.99";"ubuntu-1604-aufs-stable";"experimental";"integration";"43507";"38452";"TestServiceUpdateSecrets"
"1.74";"ubuntu-1604-aufs-stable";"experimental";"integration";"43520";"38452";"TestRenameAnonymousContainer"
"2.07";"ubuntu-1604-aufs-stable";"experimental";"integration";"43528";"38452";"TestServiceUpdateSecrets"
"2.16";"ubuntu-1604-aufs-stable";"experimental";"integration";"43509";"38472";"TestServiceUpdateConfigs"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43510";"38472";"TestAPISwarmLeaderElection"
"5638.02";"ubuntu-1604-aufs-stable";"experimental";"integration";"43510";"38472";"Test"
"12.37";"ubuntu-1604-aufs-stable";"experimental";"integration";"43517";"38472";"TestCreateServiceConfigFileMode"
"2.09";"ubuntu-1604-aufs-stable";"experimental";"integration";"43514";"38473";"TestServiceUpdateConfigs"
"31.85";"ubuntu-1604-aufs-stable";"experimental";"integration";"43515";"38474";"TestServiceUpdateLabel"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43603";"31551";"TestAPISwarmLeaderElection"
"5627.18";"ubuntu-1604-aufs-stable";"experimental";"integration";"43603";"31551";"Test"
"2.15";"ubuntu-1604-aufs-stable";"experimental";"integration";"43598";"38497";"TestServiceUpdateSecrets"
"2.13";"ubuntu-1604-aufs-stable";"experimental";"integration";"43598";"38497";"TestServiceUpdateConfigs"
"2.13";"ubuntu-1604-aufs-stable";"experimental";"integration";"43600";"38500";"TestServiceUpdateSecrets"
"2.08";"ubuntu-1604-aufs-stable";"experimental";"integration";"43601";"38500";"TestServiceUpdateSecrets"
"2.04";"ubuntu-1604-aufs-stable";"experimental";"integration";"43601";"38500";"TestServiceUpdateConfigs"
"2.08";"ubuntu-1604-aufs-stable";"experimental";"integration";"43602";"38500";"TestServiceUpdateConfigs"
"2.18";"ubuntu-1604-aufs-stable";"experimental";"integration";"43605";"38500";"TestServiceUpdateConfigs"
"0.02";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginAllowRequest"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginTLS"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginDenyRequest"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginAPIDenyResponse"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginDenyResponse"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginAllowEventStream"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginErrorResponse"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginErrorRequest"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginEnsureNoDuplicatePluginRegistration"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginEnsureLoadImportWorking"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthzPluginEnsureContainerCopyToFrom"
"0.01";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginHeader"
"0.48";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginV2AllowNonVolumeRequest"
"0.35";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginV2Disable"
"0.32";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginV2RejectVolumeRequests"
"0.33";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginV2BadManifestFailsDaemonStart"
"0.35";"ubuntu-1604-aufs-stable";"experimental";"integration";"43485";"38432";"TestAuthZPluginV2NonexistentFailsDaemonStart"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43470";"38451";"TestAPISwarmLeaderElection"
"5564.60";"ubuntu-1604-aufs-stable";"experimental";"integration";"43470";"38451";"Test"
"1.72";"ubuntu-1604-aufs-stable";"experimental";"integration";"43469";"38452";"TestRenameAnonymousContainer"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43462";"38459";"TestAPISwarmLeaderElection"
"5610.74";"ubuntu-1604-aufs-stable";"experimental";"integration";"43462";"38459";"Test"
"";"ubuntu-1604-aufs-stable";"experimental";"integration-cli";"43480";"38464";"TestExecAPIStartValidCommand"
"5585.74";"ubuntu-1604-aufs-stable";"experimental";"integration";"43480";"38464";"Test"
"32.66";"ppc64le-ubuntu-24";"powerpc";"integration";"12865";"38050";"TestCreateServiceSecretFileMode"
"2.27";"ppc64le-ubuntu-28";"powerpc";"integration";"12855";"38380";"TestServiceUpdateSecrets"
"";"ppc64le-ubuntu-23";"powerpc";"integration-cli";"12772";"38380";"TestSwarmClusterRotateUnlockKey"
"5854.15";"ppc64le-ubuntu-23";"powerpc";"integration";"12772";"38380";"Test"
"";"ppc64le-ubuntu-31";"powerpc";"integration-cli";"12766";"38401";"TestAPISwarmServicesCreate"
"5950.60";"ppc64le-ubuntu-31";"powerpc";"integration";"12766";"38401";"Test"
"";"ppc64le-ubuntu-24";"powerpc";"integration-cli";"12773";"38450";"TestSwarmClusterRotateUnlockKey"
"5886.96";"ppc64le-ubuntu-24";"powerpc";"integration";"12773";"38450";"Test"
"0.00";"ppc64le-ubuntu-32";"powerpc";"integration";"12771";"38467";"TestFromStatusCode"
"0.00";"ppc64le-ubuntu-33";"powerpc";"integration";"12774";"38467";"TestInfoInvalidResponseJSONError"
"";"ppc64le-ubuntu-33";"powerpc";"integration-cli";"12765";"38468";"TestSwarmLockUnlockCluster"
"5881.68";"ppc64le-ubuntu-33";"powerpc";"integration";"12765";"38468";"Test"
"";"ppc64le-ubuntu-26";"powerpc";"integration-cli";"12767";"38469";"TestSwarmClusterRotateUnlockKey"
"5842.51";"ppc64le-ubuntu-26";"powerpc";"integration";"12767";"38469";"Test"
"";"ppc64le-ubuntu-31";"powerpc";"integration-cli";"12816";"38452";"TestAPISwarmLeaderElection"
"";"ppc64le-ubuntu-31";"powerpc";"integration-cli";"12816";"38452";"TestSwarmClusterRotateUnlockKey"
"";"ppc64le-ubuntu-31";"powerpc";"integration-cli";"12816";"38452";"TestSwarmContainerEndpointOptions"
"5831.45";"ppc64le-ubuntu-31";"powerpc";"integration";"12816";"38452";"Test"
"";"ppc64le-ubuntu-27";"powerpc";"integration-cli";"12809";"38473";"TestAPISwarmLeaderElection"
"5943.27";"ppc64le-ubuntu-27";"powerpc";"integration";"12809";"38473";"Test"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12813";"38473";"TestStartReturnCorrectExitCode"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12813";"38473";"TestSwarmClusterRotateUnlockKey"
"5903.30";"ppc64le-ubuntu-28";"powerpc";"integration";"12813";"38473";"Test"
"";"ppc64le-ubuntu-24";"powerpc";"integration-cli";"12810";"38480";"TestSwarmClusterRotateUnlockKey"
"5894.98";"ppc64le-ubuntu-24";"powerpc";"integration";"12810";"38480";"Test"
"0.04";"ppc64le-ubuntu-24";"powerpc";"integration";"12843";"38465";"TestParseMountRaw"
"";"ppc64le-ubuntu-30";"powerpc";"integration-cli";"12832";"38480";"TestAPISwarmLeaderElection"
"";"ppc64le-ubuntu-30";"powerpc";"integration-cli";"12832";"38480";"TestPullAllTagsFromCentralRegistry"
"";"ppc64le-ubuntu-30";"powerpc";"integration-cli";"12832";"38480";"TestPullFromCentralRegistryImplicitRefParts"
"5956.84";"ppc64le-ubuntu-30";"powerpc";"integration";"12832";"38480";"Test"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12830";"38490";"TestPullAllTagsFromCentralRegistry"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12830";"38490";"TestPullFromCentralRegistry"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12830";"38490";"TestPullFromCentralRegistryImplicitRefParts"
"6008.58";"ppc64le-ubuntu-28";"powerpc";"integration";"12830";"38490";"Test"
"0.02";"ppc64le-ubuntu-31";"powerpc";"integration";"12778";"38449";"TestCreateWithInvalidEnv"
"";"ppc64le-ubuntu-24";"powerpc";"integration-cli";"12787";"38449";"TestSwarmClusterRotateUnlockKey"
"5890.55";"ppc64le-ubuntu-24";"powerpc";"integration";"12787";"38449";"Test"
"32.73";"ppc64le-ubuntu-28";"powerpc";"integration";"12781";"38452";"TestCreateServiceSecretFileMode"
"31.85";"ppc64le-ubuntu-32";"powerpc";"integration";"12793";"38474";"TestServiceUpdateLabel"
"";"ppc64le-ubuntu-26";"powerpc";"integration-cli";"12740";"38392";"TestSwarmClusterRotateUnlockKey"
"5867.66";"ppc64le-ubuntu-26";"powerpc";"integration";"12740";"38392";"Test"
"";"ppc64le-ubuntu-30";"powerpc";"integration-cli";"12764";"38432";"TestPullAllTagsFromCentralRegistry"
"5896.36";"ppc64le-ubuntu-30";"powerpc";"integration";"12764";"38432";"Test"
"";"ppc64le-ubuntu-27";"powerpc";"integration-cli";"12746";"38450";"TestSwarmClusterRotateUnlockKey"
"5883.22";"ppc64le-ubuntu-27";"powerpc";"integration";"12746";"38450";"Test"
"2.55";"ppc64le-ubuntu-30";"powerpc";"integration";"12742";"38452";"TestRenameAnonymousContainer"
"";"ppc64le-ubuntu-31";"powerpc";"integration-cli";"12735";"38459";"TestAPISwarmLeaderElection"
"5904.79";"ppc64le-ubuntu-31";"powerpc";"integration";"12735";"38459";"Test"
"";"ppc64le-ubuntu-29";"powerpc";"integration-cli";"12747";"38459";"TestAPISwarmLeaderElection"
"";"ppc64le-ubuntu-29";"powerpc";"integration-cli";"12747";"38459";"TestSwarmClusterRotateUnlockKey"
"5935.54";"ppc64le-ubuntu-29";"powerpc";"integration";"12747";"38459";"Test"
"";"ppc64le-ubuntu-28";"powerpc";"integration-cli";"12751";"38463";"TestSwarmClusterRotateUnlockKey"
"5941.96";"ppc64le-ubuntu-28";"powerpc";"integration";"12751";"38463";"Test"
"0.00";"ppc64le-ubuntu-27";"powerpc";"integration";"12758";"38465";"TestValidateMount"
"";"azure-windows-rs1-4";"rs1";"integration-cli";"23558";"143";"TestStartReturnCorrectExitCode"
"10319.89";"azure-windows-rs1-4";"rs1";"integration";"23558";"143";"Test"
"";"azure-windows-rs1-7";"rs1";"integration-cli";"23563";"38499";"TearDownTest"
"8105.24";"azure-windows-rs1-7";"rs1";"integration";"23563";"38499";"Test"
"";"azure-windows-rs1-3";"rs1";"integration-cli";"23568";"38500";"TestStartReturnCorrectExitCode"
"10595.85";"azure-windows-rs1-3";"rs1";"integration";"23568";"38500";"Test"
"0.00";"azure-windows-rs1-5";"rs1";"integration";"23491";"38467";"TestFromStatusCode"
"0.00";"azure-windows-rs1-5";"rs1";"integration";"23491";"38467";"TestInfoInvalidResponseJSONError"
"0.00";"azure-windows-rs1-4";"rs1";"integration";"23493";"38467";"TestInfoInvalidResponseJSONError"
"";"azure-windows-rs1-7";"rs1";"integration-cli";"23494";"38467";"TearDownTest"
"7590.19";"azure-windows-rs1-7";"rs1";"integration";"23494";"38467";"Test"
"";"azure-windows-rs1-5";"rs1";"integration-cli";"23487";"38468";"TestStartAttachMultipleContainers"
"8538.56";"azure-windows-rs1-5";"rs1";"integration";"23487";"38468";"Test"
"";"azure-windows-rs1-6";"rs1";"integration-cli";"23527";"38452";"TearDownTest"
"5233.10";"azure-windows-rs1-6";"rs1";"integration";"23527";"38452";"Test"
"";"azure-windows-rs1-4";"rs1";"integration-cli";"23549";"38474";"TestStartReturnCorrectExitCode"
"10050.32";"azure-windows-rs1-4";"rs1";"integration";"23549";"38474";"Test"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23540";"38480";"TestPushToCentralRegistryUnauthorized"
"9343.36";"azure-windows-rs1-8";"rs1";"integration";"23540";"38480";"Test"
"";"azure-windows-rs1-3";"rs1";"integration-cli";"23541";"38480";"TestStartReturnCorrectExitCode"
"10556.20";"azure-windows-rs1-3";"rs1";"integration";"23541";"38480";"Test"
"10.35";"azure-windows-rs1-5";"rs1";"integration";"23534";"38489";"TestFollowLogsLogRotation"
"10.22";"azure-windows-rs1-8";"rs1";"integration";"23536";"38489";"TestFollowLogsLogRotation"
"0.29";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestIsArchivePathTar"
"0.16";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestDecompressStreamGzip"
"0.13";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestDecompressStreamBzip2"
"0.16";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestUntarPathWithInvalidDest"
"0.15";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestUntarPath"
"0.14";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestUntarPathWithDestinationFile"
"0.15";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestUntarPathWithDestinationSrcFileAsFolder"
"0.17";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestDisablePigz"
"0.15";"azure-windows-rs1-7";"rs1";"integration";"23513";"38410";"TestPigz"
"0.02";"azure-windows-rs1-9";"rs1";"integration";"23499";"38452";"TestJSONFileLoggerWithOpts"
"0.00";"azure-windows-rs1-9";"rs1";"integration";"23499";"38452";"TestClientWithRequestTimeout"
"";"azure-windows-rs1-3";"rs1";"integration-cli";"23501";"38467";"TestRmiContainerImageNotFound"
"10313.07";"azure-windows-rs1-3";"rs1";"integration";"23501";"38467";"Test"
"";"azure-windows-rs1-7";"rs1";"integration-cli";"23503";"38472";"TearDownTest"
"7691.29";"azure-windows-rs1-7";"rs1";"integration";"23503";"38472";"Test"
"0.00";"azure-windows-rs1-8";"rs1";"integration";"23505";"38474";"TestClientWithRequestTimeout"
"";"azure-windows-rs1-3";"rs1";"integration-cli";"23575";"31551";"TestStartReturnCorrectExitCode"
"10597.12";"azure-windows-rs1-3";"rs1";"integration";"23575";"31551";"Test"
"0.03";"azure-windows-rs1-3";"rs1";"integration";"23573";"38500";"TestJSONFileLoggerWithOpts"
"";"azure-windows-rs1-3";"rs1";"integration-cli";"23467";"38392";"TestStartReturnCorrectExitCode"
"9907.96";"azure-windows-rs1-3";"rs1";"integration";"23467";"38392";"Test"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPIDuplicateNetworks"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPINetworkInspectWithScope"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPIServiceUpdatePort"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmCAHash"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmErrorHandling"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmForceNewCluster"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmInit"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmInvalidAddress"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmJoinToken"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmLeaderElection"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmLeaderProxy"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmLeaveOnPendingJoin"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmLeaveRemovesContainer"
"";"azure-windows-rs1-8";"rs1";"integration-cli";"23475";"38432";"TestAPISwarmListNodes"
